date,cashflow,cash,equity_value,market_value,cumulative_contribution,profit,investment_return,daily_return,time_weighted_nav,cash_weight,running_peak,drawdown
2018-11-21,0.0,0.0,29905.084888689402,29905.084888689402,35000.0,-5094.915111310598,-0.14556900318030286,0.002944488942322021,0.7280934986527768,0.0,1.0030983692642166,-0.27415543583542934
2018-11-22,0.0,0.0,29834.13699989396,29834.13699989396,35000.0,-5165.863000106041,-0.14759608571731542,-0.002372435626232794,0.7263661436973445,0.0,1.0030983692642166,-0.2758774553385608
2018-11-23,0.0,0.0,28994.556967507327,28994.556967507327,35000.0,-6005.4430324926725,-0.1715840866426478,-0.0281415893608592,0.705925045955783,0.0,1.0030983692642166,-0.2962554146373635
2018-11-26,0.0,0.0,28936.052551301837,28936.052551301837,35000.0,-6063.9474486981635,-0.17325564139137606,-0.0020177723795212765,0.7045006498960411,0.0,1.0030983692642166,-0.2976754110239458
2018-11-27,0.0,0.0,28859.16677868833,28859.16677868833,35000.0,-6140.83322131167,-0.17545237775176203,-0.0026570926520538274,0.7026287263958352,0.0,1.0030983692642166,-0.2995415525286709
2018-11-28,0.0,0.0,29139.75122497358,29139.75122497358,35000.0,-5860.248775026419,-0.16743567928646907,0.00972254148697238,0.7094600633381573,0.0,1.0030983692642166,-0.29273131621323056
2018-11-29,0.0,0.0,28637.700087275625,28637.700087275625,35000.0,-6362.299912724375,-0.18177999750641072,-0.01722908112090138,0.6972367183548643,0.0,1.0030983692642166,-0.3049169057404659
2018-11-30,0.0,0.0,28788.360837598,28788.360837598,35000.0,-6211.639162402,-0.17747540464005718,0.0052609235330778326,0.7009048274145834,0.0,1.0030983692642166,-0.3012601267324314
2018-12-03,1000.0,3.637978807091713e-12,30589.681281287496,30589.6812812875,36000.0,-5410.3187187125,-0.15028663107534723,0.027834875636370437,0.7204144261186,1.1892830048272386e-16,1.0030983692642166,-0.2818107892578555
2018-12-04,0.0,3.637978807091713e-12,30786.977687876435,30786.97768787644,36000.0,-5213.022312123561,-0.14480617533676554,0.006449769933027483,0.725060933423499,1.1816615596289297e-16,1.0030983692642166,-0.27717863408018606
2018-12-05,0.0,3.637978807091713e-12,30502.298194798463,30502.298194798466,36000.0,-5497.701805201534,-0.15271393903337593,-0.009246750232000722,0.7183564760691505,1.1926900667806385e-16,1.0030983692642166,-0.2838623827132002
2018-12-06,0.0,3.637978807091713e-12,30051.273504626668,30051.27350462667,36000.0,-5948.726495373328,-0.16524240264925916,-0.014786580581285791,0.7077344401496656,1.2105905616717415e-16,1.0030983692642166,-0.29445160929850145
2018-12-07,0.0,3.637978807091713e-12,30235.72670607053,30235.726706070534,36000.0,-5764.273293929466,-0.16011870260915184,0.0061379495752638125,0.7120784784559818,1.203205347917536e-16,1.0030983692642166,-0.29012098885346704
2018-12-10,0.0,3.637978807091713e-12,29894.2413486362,29894.241348636202,36000.0,-6105.758651363798,-0.1696044069823277,-0.01129410120530594,0.7040361920541797,1.216949701002424e-16,1.0030983692642166,-0.29813843424887854
2018-12-11,0.0,3.637978807091713e-12,29943.53857698526,29943.538576985262,36000.0,-6056.461423014738,-0.1682350395281872,0.001649054337059086,0.7051971859901331,1.2149461887206208e-16,1.0030983692642166,-0.29698102638986157
2018-12-12,0.0,3.637978807091713e-12,30042.422002076433,30042.422002076437,36000.0,-5957.577997923563,-0.165488277720099,0.003302329310109542,0.7075259793268351,1.210947242149873e-16,1.0030983692642166,-0.29465942622774566
2018-12-13,0.0,3.637978807091713e-12,30681.865084599005,30681.86508459901,36000.0,-5318.134915400991,-0.14772596987224973,0.021284671471507144,0.7225854373543632,1.185709798625581e-16,1.0030983692642166,-0.2796464838394789
2018-12-14,0.0,3.637978807091713e-12,30207.3780075207,30207.378007520703,36000.0,-5792.621992479297,-0.16090616645775824,-0.015464740352974071,0.7114108411828378,1.2043345192641244e-16,1.0030983692642166,-0.2907865639292532
2018-12-17,0.0,3.637978807091713e-12,30370.660305667327,30370.66030566733,36000.0,-5629.33969433267,-0.15637054706479636,0.005405378053864096,0.7152562857310485,1.1978596350810478e-16,1.0030983692642166,-0.2869529971864109
2018-12-18,0.0,3.637978807091713e-12,29986.263389190593,29986.263389190597,36000.0,-6013.736610809403,-0.16704823918915013,-0.01265685080956247,0.7062033936319488,1.2132151178272935e-16,1.0030983692642166,-0.29597792672122814
2018-12-19,0.0,3.637978807091713e-12,29693.00393479092,29693.003934790922,36000.0,-6306.996065209078,-0.17519433514469662,-0.009779793187082775,0.6992968704942124,1.2251972939757497e-16,1.0030983692642166,-0.3028631169970357
2018-12-20,0.0,3.637978807091713e-12,29439.98338478981,29439.983384789815,36000.0,-6560.016615210185,-0.1822226837558385,-0.008521217676620618,0.6933380096401517,1.23572719438805e-16,1.0030983692642166,-0.30880357212750476
2018-12-21,0.0,3.637978807091713e-12,29131.677542248013,29131.677542248017,36000.0,-6868.322457751983,-0.19078673493755505,-0.010472351105370703,0.6860771305685012,1.2488051200675824e-16,1.0030983692642166,-0.31604202380296353
2018-12-24,0.0,3.637978807091713e-12,29162.547432392297,29162.5474323923,36000.0,-6837.452567607699,-0.18992923798910277,0.0010596674393197336,0.6868041441646265,1.247483202736544e-16,1.0030983692642166,-0.31531725580572445
2018-12-25,0.0,3.637978807091713e-12,28822.6837587278,28822.683758727802,36000.0,-7177.316241272198,-0.19936989559089435,-0.011654114732343124,0.6788000498698833,1.2621929441216924e-16,1.0030983692642166,-0.32329662706182005
2018-12-26,0.0,3.637978807091713e-12,28752.36191936281,28752.361919362815,36000.0,-7247.638080637185,-0.2013232800176996,-0.0024398088656020223,0.6771439074902397,1.2652799854476563e-16,1.0030983692642166,-0.3249476539504974
2018-12-27,0.0,3.637978807091713e-12,28517.802137429902,28517.802137429906,36000.0,-7482.197862570094,-0.207838829515836,-0.008157930906363187,0.6716198142792695,1.2756869514557815e-16,1.0030983692642166,-0.3304546843477476
2018-12-28,0.0,3.637978807091713e-12,28675.373391334666,28675.37339133467,36000.0,-7324.62660866533,-0.20346185024070362,0.005525364582635639,0.6753307586140845,1.2686770482267072e-16,1.0030983692642166,-0.326755202374173
2019-01-02,1000.0,3.637978807091713e-12,29403.078657992024,29403.078657992028,37000.0,-7596.921342007972,-0.20532219843264787,-0.009495769405566845,0.6689179734577987,1.237278194371281e-16,1.0030983692642166,-0.33314817972592536
2019-01-03,0.0,3.637978807091713e-12,29301.22291072292,29301.222910722925,37000.0,-7698.777089277075,-0.20807505646694802,-0.0034641184501071898,0.6666007623643352,1.2415791716871915e-16,1.0030983692642166,-0.33545823342002445
2019-01-04,0.0,3.637978807091713e-12,29915.812322908918,29915.81232290892,37000.0,-7084.1876770910785,-0.1914645318132724,0.020974872416027468,0.6805826283073537,1.2160722121878746e-16,1.0030983692642166,-0.321519554650888
2019-01-07,0.0,3.637978807091713e-12,30196.69558920797,30196.695589207975,37000.0,-6803.304410792025,-0.1838730921835683,0.009389123827467039,0.6869727028793544,1.2047605660507747e-16,1.0030983692642166,-0.31514921773499016
2019-01-08,0.0,3.637978807091713e-12,30204.300126218208,30204.30012621821,37000.0,-6795.6998737817885,-0.1836675641562645,0.00025183341626799916,0.6871457055620034,1.2044572434684032e-16,1.0030983692642166,-0.3149767494228586
2019-01-09,0.0,3.637978807091713e-12,30328.19749738611,30328.197497386114,37000.0,-6671.802502613886,-0.18031898655713208,0.004101977885604402,0.6899643620504068,1.1995367701642204e-16,1.0030983692642166,-0.3121667991978663
2019-01-10,0.0,3.637978807091713e-12,30258.34060967157,30258.340609671573,37000.0,-6741.6593903284265,-0.1822070105494169,-0.0023033643104098944,0.6883751227634052,1.2023061191693022e-16,1.0030983692642166,-0.3137511296441089
2019-01-11,0.0,3.637978807091713e-12,30538.609471349886,30538.60947134989,37000.0,-6461.39052865011,-0.17463217645000295,0.009262532446631777,0.6947512196734553,1.1912719243175497e-16,1.0030983692642166,-0.30739472721597305
2019-01-14,0.0,3.637978807091713e-12,30388.221453109836,30388.22145310984,37000.0,-6611.77854689016,-0.1786967174835179,-0.004924520822768286,0.6913299028255298,1.1971674001077194e-16,1.0030983692642166,-0.3108054763037571
2019-01-15,0.0,3.637978807091713e-12,30770.277367263512,30770.277367263516,37000.0,-6229.722632736484,-0.16837088196585093,0.012572499997842934,0.7000216480273125,1.1823028969385102e-16,1.0030983692642166,-0.30214057815607265
2019-01-16,0.0,3.637978807091713e-12,30722.206737516673,30722.206737516677,37000.0,-6277.793262483323,-0.169670088175225,-0.001562242327980523,0.6989280445782615,1.184152830613292e-16,1.0030983692642166,-0.30323080368385735
2019-01-17,0.0,3.637978807091713e-12,30525.591611625852,30525.591611625856,37000.0,-6474.408388374144,-0.1749840104965985,-0.00639977224196997,0.6944550642794353,1.191779950861351e-16,1.0030983692642166,-0.30768996784550107
2019-01-18,0.0,3.637978807091713e-12,31004.600998272756,31004.60099827276,37000.0,-5995.399001727241,-0.16203781085749303,0.01569205906772564,0.7053524941679894,1.1733674003075808e-16,1.0030983692642166,-0.29682619792775355
2019-01-21,0.0,3.637978807091713e-12,31097.781136797217,31097.78113679722,37000.0,-5902.218863202779,-0.1595194287352103,0.0030053648659968957,0.7074723357721051,1.1698515695021677e-16,1.0030983692642166,-0.2947129040883162
2019-01-22,0.0,3.637978807091713e-12,30709.03328062175,30709.033280621752,37000.0,-6290.966719378248,-0.1700261275507634,-0.012500822951495794,0.6986283493595369,1.184660804476505e-16,1.0030983692642166,-0.30352957320428275
2019-01-23,0.0,3.637978807091713e-12,30793.61914721277,30793.619147212772,37000.0,-6206.380852787228,-0.1677400230483035,0.002754429480670062,0.7005526718810446,1.1814067030250317e-16,1.0030983692642166,-0.30161119452830176
2019-01-24,0.0,3.637978807091713e-12,30824.26238276175,30824.262382761754,37000.0,-6175.7376172382465,-0.16691182749292555,0.0009951164039045945,0.7012498033366327,1.180232234567996e-16,1.0030983692642166,-0.30091621637167354
2019-01-25,0.0,3.637978807091713e-12,31040.08835816484,31040.088358164845,37000.0,-5959.911641835155,-0.16107869302257172,0.007001821251164442,0.70615982911201,1.1720259185843366e-16,1.0030983692642166,-0.2960213566791202
2019-01-28,0.0,3.637978807091713e-12,30976.512959141786,30976.51295914179,37000.0,-6023.48704085821,-0.16279694705022185,-0.002048170684615047,0.70471349325137,1.1744313544556256e-16,1.0030983692642166,-0.29746322509896517
2019-01-29,0.0,3.637978807091713e-12,30962.857237868768,30962.85723786877,37000.0,-6037.142762131229,-0.16316602059814134,-0.00044084113957665316,0.70440282655193,1.174949320452999e-16,1.0030983692642166,-0.2977729322114071
2019-01-30,0.0,3.637978807091713e-12,30699.286644789252,30699.286644789256,37000.0,-6300.713355210744,-0.17028955014083091,-0.008512476450563411,0.6984066140791964,1.1850369193217736e-16,1.0030983692642166,-0.3037506235889057
2019-01-31,0.0,3.637978807091713e-12,30783.332144748165,30783.33214474817,37000.0,-6216.6678552518315,-0.16801805014194138,0.0027377020492813653,0.7003186432977926,1.181801498936292e-16,1.0030983692642166,-0.3018445002442942
2019-02-01,1000.0,0.0,32193.607776275578,32193.607776275578,38000.0,-5806.392223724422,-0.15279979536116906,0.013327849941592751,0.7096523850869654,0.0,1.0030983692642166,-0.2925395885076525
2019-02-11,0.0,0.0,32768.52366081468,32768.52366081468,38000.0,-5231.476339185319,-0.13767042997856105,0.01785807569423059,0.7223254110964397,0.0,1.0030983692642166,-0.27990570692855066
2019-02-12,0.0,0.0,32943.52717631142,32943.52717631142,38000.0,-5056.4728236885785,-0.13306507430759418,0.005340598108971584,0.7261830608210035,0.0,1.0030983692642166,-0.276059972708692
2019-02-13,0.0,0.0,33432.166261392325,33432.166261392325,38000.0,-4567.833738607675,-0.12020615101599141,0.014832628044524343,0.7369542640543956,0.0,1.0030983692642166,-0.26532203955733735
2019-02-14,0.0,0.0,33506.64838512245,33506.64838512245,38000.0,-4493.3516148775525,-0.1182460951283566,0.0022278581396064645,0.7385960936100868,0.0,1.0030983692642166,-0.2636852812831757
2019-02-15,0.0,0.0,32770.912879531425,32770.912879531425,38000.0,-5229.087120468575,-0.13760755580180462,-0.02195789615047572,0.7223780772894495,0.0,1.0030983692642166,-0.2798532034108264
2019-02-18,0.0,0.0,33702.67243360642,33702.67243360642,38000.0,-4297.327566393578,-0.11308756753667315,0.02843251750417264,0.7429171046166123,0.0,1.0030983692642166,-0.25937761701123097
2019-02-19,0.0,0.0,33699.792859732195,33699.792859732195,38000.0,-4300.207140267805,-0.11316334579652121,-8.544052047798623e-05,0.7428536293925219,0.0,1.0030983692642166,-0.25944089617311117
2019-02-20,0.0,0.0,33809.681604372105,33809.681604372105,38000.0,-4190.318395627895,-0.11027153672704992,0.003260813652395278,0.7452759366489764,0.0,1.0030983692642166,-0.25702607093694685
2019-02-21,0.0,0.0,33566.51697276327,33566.51697276327,38000.0,-4433.483027236733,-0.11667060597991397,-0.0071921597622318645,0.7399157930456499,0.0,1.0030983692642166,-0.2623696581339414
2019-02-22,0.0,0.0,33854.02999330612,33854.02999330612,38000.0,-4145.970006693882,-0.10910447386036537,0.00856547078674108,0.7462535201556308,0.0,1.0030983692642166,-0.2560515069892738
2019-02-25,0.0,0.0,35690.85824339606,35690.85824339606,38000.0,-2309.141756603938,-0.060766888331682534,0.05425729966131465,0.7867432210220259,0.0,1.0030983692642166,-0.21568687067140735
2019-02-26,0.0,0.0,35114.1501343996,35114.1501343996,38000.0,-2885.8498656004012,-0.07594341751580003,-0.016158426481749588,0.7740306885251266,0.0,1.0030983692642166,-0.2283601367103344
2019-02-27,0.0,0.0,35259.74686903823,35259.74686903823,38000.0,-2740.25313096177,-0.07211192449899395,0.004146383554247013,0.7772401166425097,0.0,1.0030983692642166,-0.22516062187138863
2019-02-28,0.0,0.0,35411.22022398901,35411.22022398901,38000.0,-2588.7797760109897,-0.0681257835792366,0.004295928598505805,0.7805790846875003,0.0,1.0030983692642166,-0.22183196722763754
2019-03-01,1000.0,7.275957614183426e-12,37307.038927344765,37307.03892734477,39000.0,-1692.9610726552273,-0.04340925827321096,0.025297594877820684,0.8003258581420247,1.9502908360948475e-16,1.0030983692642166,-0.20214618758769154
2019-03-04,0.0,7.275957614183426e-12,37831.87948197917,37831.87948197918,39000.0,-1168.1205180208199,-0.029951808154380033,0.014068137534488656,0.8115849523867744,1.9232345085179424e-16,1.0030983692642166,-0.19092187042225905
2019-03-05,0.0,7.275957614183426e-12,38210.00897988652,38210.00897988653,39000.0,-789.9910201134699,-0.02025618000290952,0.009994996365101816,0.8196967410358516,1.904202016286737e-16,1.0030983692642166,-0.18283513745804625
2019-03-06,0.0,7.275957614183426e-12,38611.739959150356,38611.73995915036,39000.0,-388.2600408496364,-0.009955385662811178,0.010513763016263722,0.8283148383163061,1.8843899865380556e-16,1.0030983692642166,-0.17424365974806244
2019-03-07,0.0,7.275957614183426e-12,38383.68966275903,38383.68966275904,39000.0,-616.3103372409605,-0.015802829160024623,-0.005906242418305729,0.8234226100825304,1.895585775653759e-16,1.0030983692642166,-0.1791207768720433
2019-03-08,0.0,7.275957614183426e-12,36725.54728532864,36725.54728532865,39000.0,-2274.4527146713517,-0.05831930037618849,-0.0431991398429622,0.7878514615997182,1.981170643327641e-16,1.0030983692642166,-0.2145820532261301
2019-03-11,0.0,7.275957614183426e-12,37605.41808886888,37605.418088868886,39000.0,-1394.5819111311139,-0.03575851054182344,0.02395800385775959,0.8067268099560658,1.934816306785615e-16,1.0030983692642166,-0.195765007027368
2019-03-12,0.0,7.275957614183426e-12,37620.34209528138,37620.34209528139,39000.0,-1379.6579047186096,-0.035375843710733545,0.00039685787769294656,0.807046965845743,1.9340487642976612e-16,1.0030983692642166,-0.19544584003489052
2019-03-13,0.0,7.275957614183426e-12,37414.751477960956,37414.75147796096,39000.0,-1585.2485220390372,-0.04064739800100092,-0.005464878995510625,0.802636551833702,1.9446761843304786e-16,1.0030983692642166,-0.19984263116443457
2019-03-14,0.0,7.275957614183426e-12,37245.21930512176,37245.21930512177,39000.0,-1754.7806948782309,-0.04499437679174956,-0.0045311585976738344,0.7989996783210535,1.9535279292026814e-16,1.0030983692642166,-0.20346827110572585
2019-03-15,0.0,7.275957614183426e-12,37938.45937144307,37938.459371443074,39000.0,-1061.540628556926,-0.02721899047581866,0.018612860368524498,0.8138713477681392,1.917831597468653e-16,1.0030983692642166,-0.1886425372567173
2019-03-18,0.0,7.275957614183426e-12,39017.198193206845,39017.19819320685,39000.0,17.19819320685201,0.00044097931299624804,0.028433912173454257,0.8370128941910693,1.8648078158134424e-16,1.0030983692642166,-0.16557247041979817
2019-03-19,0.0,7.275957614183426e-12,38823.03265136093,38823.03265136094,39000.0,-176.96734863906022,-0.004537624324078449,-0.004976409143589322,0.8328475755711147,1.8741342747546455e-16,1.0030983692642166,-0.16972492320766375
2019-03-20,0.0,7.275957614183426e-12,38667.43431927262,38667.43431927263,39000.0,-332.5656807273699,-0.008527325146855613,-0.004007887108810282,0.8295096165093793,1.8816758190126263e-16,1.0030983692642166,-0.17305257198470625
2019-03-21,0.0,7.275957614183426e-12,38655.70526563588,38655.70526563589,39000.0,-344.29473436411354,-0.008828070111900344,-0.00030333157198636496,0.8292580000534256,1.8822467638823809e-16,1.0030983692642166,-0.1733034112479963
2019-03-22,0.0,7.275957614183426e-12,38782.268891934014,38782.26889193402,39000.0,-217.73110806597833,-0.00558284892476868,0.003274125395679839,0.8319730947309713,1.8761041635954123e-16,1.0030983692642166,-0.17059670295224139
2019-03-25,0.0,7.275957614183426e-12,37987.969320999895,37987.9693209999,39000.0,-1012.0306790000977,-0.025949504589746097,-0.020480997982542437,0.8149334554562566,1.9153320759794462e-16,1.0030983692642166,-0.18758371020579068
2019-03-26,0.0,7.275957614183426e-12,37552.36501400666,37552.36501400667,39000.0,-1447.6349859933325,-0.03711884579470082,-0.01146690162120434,0.8055886936947116,1.9375497685617308e-16,1.0030983692642166,-0.19689960787632466
2019-03-27,0.0,7.275957614183426e-12,38062.835292939504,38062.83529293951,39000.0,-937.1647070604886,-0.02402986428360232,0.013593558721067156,0.8165395109074784,1.9115648002010728e-16,1.0030983692642166,-0.1859826155370794
2019-03-28,0.0,7.275957614183426e-12,37862.239648522554,37862.23964852256,39000.0,-1137.7603514774382,-0.029173342345575337,-0.005270118289221637,0.8122362510971729,1.9216923461809381e-16,1.0030983692642166,-0.19027258344268183
2019-03-29,0.0,7.275957614183426e-12,39056.18690022963,39056.18690022964,39000.0,56.186900229637104,0.0014406897494778637,0.03153398379996952,0.8378492958810191,1.8629462299456187e-16,1.0030983692642166,-0.16473865220657224
2019-04-01,1000.0,0.0,41365.72532264697,41365.72532264697,40000.0,1365.7253226469693,0.034143133066174336,0.033529602512467394,0.8659420497372603,0.0,1.0030983692642166,-0.13673267122103083
2019-04-02,0.0,0.0,41199.32692248894,41199.32692248894,40000.0,1199.3269224889373,0.029983173062223534,-0.0040226153140104914,0.8624586979869415,0.0,1.0030983692642166,-0.140205263597862
2019-04-03,0.0,0.0,41715.97091940161,41715.97091940161,40000.0,1715.9709194016104,0.04289927298504037,0.012540107703328918,0.8732740229493706,0.0,1.0030983692642166,-0.1294233450006239
2019-04-04,0.0,0.0,42394.41131032202,42394.41131032202,40000.0,2394.4113103220225,0.059860282758050554,0.016263324956075298,0.8874763621602954,0.0,1.0030983692642166,-0.11526487396119611
2019-04-08,0.0,0.0,42520.015263248046,42520.015263248046,40000.0,2520.015263248046,0.06300038158120125,0.002962747896335216,0.890105730885333,0.0,1.0030983692642166,-0.11264362682771079
2019-04-09,0.0,0.0,43087.53712289853,43087.53712289853,40000.0,3087.5371228985314,0.07718842807246329,0.013347169706710238,0.9019861231323748,0.0,1.0030983692642166,-0.10079993072464932
2019-04-10,0.0,0.0,43653.95448377574,43653.95448377574,40000.0,3653.954483775742,0.09134886209439363,0.013145735372658285,0.913843394016883,0.0,1.0030983692642166,-0.08897928456687965
2019-04-11,0.0,0.0,42313.10845541036,42313.10845541036,40000.0,2313.108455410358,0.057827711385258995,-0.03071533940559079,0.8857743840060974,0.0,1.0030983692642166,-0.11696159504693204
2019-04-12,0.0,0.0,42036.629650396375,42036.629650396375,40000.0,2036.629650396375,0.050915741259909275,-0.00653411708821483,0.8799866304672602,0.0,1.0030983692642166,-0.12273147137828577
2019-04-15,0.0,0.0,42073.06842460291,42073.06842460291,40000.0,2073.0684246029123,0.05182671061507271,0.0008668338663109232,0.88074943268045,0.0,1.0030983692642166,-0.12197102530782777
2019-04-16,0.0,0.0,42951.31489439364,42951.31489439364,40000.0,2951.3148943936394,0.07378287235984105,0.020874314678630768,0.8991344734912473,0.0,1.0030983692642166,-0.10364277219314777
2019-04-17,0.0,0.0,43106.013519544664,43106.013519544664,40000.0,3106.0135195446637,0.07765033798861665,0.003601720355509208,0.9023729044267608,0.0,1.0030983692642166,-0.1004143441199481
2019-04-18,0.0,0.0,43251.05087215651,43251.05087215651,40000.0,3251.050872156513,0.08127627180391284,0.003364666337008604,0.9054090881617142,0.0,1.0030983692642166,-0.09738753854635274
2019-04-19,0.0,0.0,43990.87554705471,43990.87554705471,40000.0,3990.875547054711,0.09977188867636788,0.01710535721051043,0.9208964340363628,0.0,1.0030983692642166,-0.08194802997052997
2019-04-22,0.0,0.0,42947.82452930045,42947.82452930045,40000.0,2947.824529300451,0.07369561323251128,-0.023710621913823116,0.8990614068671386,0.0,1.0030983692642166,-0.10371561312913924
2019-04-23,0.0,0.0,42793.52274136232,42793.52274136232,40000.0,2793.5227413623215,0.06983806853405805,-0.0035927730829034,0.8958312832446691,0.0,1.0030983692642166,-0.10693575954891543
2019-04-24,0.0,0.0,42752.37100442832,42752.37100442832,40000.0,2752.3710044283216,0.06880927511070811,-0.0009616347124006275,0.8949698207862467,0.0,1.0030983692642166,-0.10779456112293695
2019-04-25,0.0,0.0,41512.64462368209,41512.64462368209,40000.0,1512.644623682092,0.037816115592052224,-0.028997839222012267,0.8690176298145339,0.0,1.0030983692642166,-0.1336665909924989
2019-04-26,0.0,0.0,40934.42164618155,40934.42164618155,40000.0,934.4216461815522,0.023360541154538783,-0.013928839820787409,0.856913222447407,0.0,1.0030983692642166,-0.14573361027796106
2019-04-29,0.0,0.0,41058.8618251319,41058.8618251319,40000.0,1058.8618251318985,0.026471545628297566,0.003039988692791429,0.8595182289543506,0.0,1.0030983692642166,-0.14313665011257426
2019-04-30,0.0,0.0,41304.78781913532,41304.78781913532,40000.0,1304.787819135323,0.03261969547838306,0.005989595986630514,0.8646663958889313,0.0,1.0030983692642166,-0.13800438483099775
2019-05-06,1000.0,7.275957614183426e-12,39527.867113343695,39527.8671133437,41000.0,-1472.132886656298,-0.03590568016234874,-0.06722999565936894,0.8065348778465163,1.8407159671226555e-16,1.0030983692642166,-0.19595634629720482
2019-05-07,0.0,7.275957614183426e-12,40293.57421994689,40293.574219946895,41000.0,-706.425780053105,-0.017229897074465983,0.019371323638778026,0.8221585259912435,1.805736461716405e-16,1.0030983692642166,-0.18038095646162244
2019-05-08,0.0,7.275957614183426e-12,39904.139924036535,39904.13992403654,41000.0,-1095.8600759634573,-0.02672829453569403,-0.009664923091324273,0.8142124270686616,1.823359087060714e-16,1.0030983692642166,-0.1883025114816056
2019-05-09,0.0,7.275957614183426e-12,39365.36607995639,39365.366079956395,41000.0,-1634.633920043605,-0.039869120001063574,-0.013501702958785278,0.8032191727330289,1.8483144801460678e-16,1.0030983692642166,-0.19926180986397302
2019-05-10,0.0,7.275957614183426e-12,40797.29334298809,40797.293342988094,41000.0,-202.70665701190592,-0.004944064805168402,0.036375306662289386,0.8324365164582233,1.783441257490666e-16,1.0030983692642166,-0.17013471264156832
2019-05-13,0.0,7.275957614183426e-12,40451.50455759895,40451.50455759896,41000.0,-548.495442401043,-0.01337793761953765,-0.008475777608138002,0.8253809696718303,1.798686524458733e-16,1.0030983692642166,-0.17716846626193195
2019-05-14,0.0,7.275957614183426e-12,40083.49936639195,40083.49936639196,41000.0,-916.5006336080405,-0.02235367399043997,-0.00909744137410251,0.8178721146889409,1.815200201877573e-16,1.0030983692642166,-0.18465412790087687
2019-05-15,0.0,7.275957614183426e-12,41190.00699552088,41190.00699552089,41000.0,190.00699552088918,0.004634316963924023,0.027605065591071565,0.8404495280600376,1.766437576709961e-16,1.0030983692642166,-0.16214645162217112
2019-05-16,0.0,7.275957614183426e-12,41604.200303493744,41604.20030349375,41000.0,604.2003034937516,0.014736592768140211,0.010055674620737642,0.8489008150493619,1.7488516931239802e-16,1.0030983692642166,-0.15372126895985316
2019-05-17,0.0,7.275957614183426e-12,40441.32923189537,40441.329231895375,41000.0,-558.6707681046246,-0.013626116295234691,-0.027950809368176288,0.8251733501954277,1.7991390867649831e-16,1.0030983692642166,-0.1773754444434984
2019-05-20,0.0,7.275957614183426e-12,40007.59129064169,40007.5912906417,41000.0,-992.4087093583003,-0.02420509047215369,-0.010725115852809108,0.8163232704159311,1.8186442571176156e-16,1.0030983692642166,-0.1861981881052075
2019-05-21,0.0,7.275957614183426e-12,40723.78430561108,40723.78430561109,41000.0,-276.2156943889131,-0.006736968155827139,0.0179014280006633,0.8309366226665479,1.786660483117458e-16,1.0030983692642166,-0.17162997356276355
2019-05-22,0.0,7.275957614183426e-12,40517.82694436294,40517.82694436295,41000.0,-482.17305563705304,-0.011760318430172001,-0.005057421965074194,0.8267342255394895,1.79574230971824e-16,1.0030983692642166,-0.1758193903296763
2019-05-23,0.0,7.275957614183426e-12,39603.03362137947,39603.03362137948,41000.0,-1396.9663786205201,-0.03407235069806147,-0.022577551462461543,0.8080685910165933,1.837222290530678e-16,1.0030983692642166,-0.19442737045887104
2019-05-24,0.0,7.275957614183426e-12,39633.864313171296,39633.8643131713,41000.0,-1366.1356868286966,-0.033320382605578014,0.0007784931853094257,0.8086976669079623,1.8357931380830426e-16,1.0030983692642166,-0.19380023765650156
2019-05-27,0.0,7.275957614183426e-12,40083.79467939406,40083.794679394065,41000.0,-916.2053206059354,-0.02234647123429112,0.011352170019748531,0.8178781403172755,1.8151868285873115e-16,1.0030983692642166,-0.18464812088449722
2019-05-28,0.0,7.275957614183426e-12,40371.02079980218,40371.02079980219,41000.0,-628.979200197813,-0.015340956102385728,0.007165641943470469,0.8237387622241805,1.8022723899562821e-16,1.0030983692642166,-0.1788056012608198
2019-05-29,0.0,7.275957614183426e-12,40324.59616233633,40324.59616233634,41000.0,-675.4038376636599,-0.016473264333260018,-0.00114994955654113,0.8227915041998551,1.804347298331845e-16,1.0030983692642166,-0.17974993339548395
2019-05-30,0.0,7.275957614183426e-12,39918.80689577247,39918.806895772475,41000.0,-1081.1931042275246,-0.026370563517744472,-0.010063070809940955,0.8145116950312742,1.8226891482956552e-16,1.0030983692642166,-0.1880041678975839
2019-05-31,0.0,7.275957614183426e-12,39721.8612492303,39721.86124923031,41000.0,-1278.1387507696927,-0.031174115872431574,-0.004933655633956979,0.8104931748181593,1.8317262548527764e-16,1.0030983692642166,-0.19201027570938556
2019-06-03,1000.0,7.275957614183426e-12,40543.469289205816,40543.46928920582,42000.0,-1456.5307107941771,-0.0346793026379566,-0.004491027218115118,0.8068532279099544,1.7946065646929124e-16,1.0030983692642166,-0.19563897955313203
2019-06-04,0.0,7.275957614183426e-12,39837.99803343501,39837.99803343502,42000.0,-2162.0019665649816,-0.05147623729916617,-0.017400367263553984,0.7928136854165372,1.8263863580888024e-16,1.0030983692642166,-0.20963515672139466
2019-06-05,0.0,7.275957614183426e-12,39829.987186222694,39829.9871862227,42000.0,-2170.012813777299,-0.0516669717566024,-0.0002010855868207484,0.7926542620113657,1.8267536919269206e-16,1.0030983692642166,-0.20979408769970775
2019-06-06,0.0,7.275957614183426e-12,39372.22278432071,39372.222784320715,42000.0,-2627.7772156792853,-0.06256612418284013,-0.011492958804172781,0.7835443192321171,1.847992594688087e-16,1.0030983692642166,-0.21887589169658883
